source_id,level,nuts_primary,title,status,open_date,deadline,budget_total_eur,publishing_authority,details_url,mrr
900258,local,ES213,Subvención del Ayuntamiento de Elorrio para el fomento del deporte individual con destino a deportistas de Elorrio durante el ejercicio 2026.,open,,,3000,LOCAL / ELORRIO / AYUNTAMIENTO DE ELORRIO,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900258,false
900267,local,ES618,"CONVOCATORIA PARA LA CONCESIÓN DE SUBVENCIONES POR CONCURRENCIA COMPETITIVA DE LA DELEGACIÓN DE PARTICIPACIÓN CIUDADANA PARA LAS ASOCIACIONES DE VECINOS, LÍNEA 4, AÑO 2026. (expte. 2423/2026)",open,,,77847.53,LOCAL / ALCALÁ DE GUADAÍRA / AYUNTAMIENTO DE ALCALÁ DE GUADAÍRA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900267,false
900270,local,ES213,Criterios de concesión y requisitos de las personas beneficiarias de las Ayudas Municipales de carácter social del Ayuntamiento de Getxo. Año 2026,open,2026-02-11,2026-12-04,180000,LOCAL / GETXO / AYUNTAMIENTO DE GETXO,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900270,false
900273,otros,ES52,Premios del III Concurso de fotografía Aula Porcelanosa de Talento y Excelencia de la Universitat Jaume I,open,,,1700,OTROS / UNIVERSIDAD JAUME I DE CASTELLÓN,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900273,false
900280,local,ES618,CONVOCATORIA PARA LA CONCESIÓN DE SUBVENCIONES POR CONCURRENCIA COMPETITIVA DE LA DELEGACIÓN DE PARTICIPACIÓN CIUDADANA PARA LAS ASOCIACIONES DE VECINOS AÑO 2026 LÍNEA 1. (expte. 2421/2026),open,,,94700,LOCAL / ALCALÁ DE GUADAÍRA / AYUNTAMIENTO DE ALCALÁ DE GUADAÍRA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900280,false
900285,local,ES62,"CO ÁREA DE GOBIERNO DE COMERCIO, HOSTELERÍA Y CONSUMO (SERVICIO DE COMERCIO) - CONVOCATORIA2026 CONCESIÓN SUBVENCIONES ENMARCADAS EN EL PLAN DE APOYO A LA ACTIVIDAD COMERCIAL EN EL CASCO HISTÓRICO DE CARTAGENA",open,,,130000,LOCAL / CARTAGENA / AYUNTAMIENTO DE CARTAGENA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900285,false
900288,local,ES13,Convocatoria de subvenciones a entidades sin ánimo de lucro para la realización de proyectos de promoción de la salud,open,,,25000,LOCAL / SANTANDER / AYUNTAMIENTO DE SANTANDER,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900288,false
900293,local,ES511,CONVOCATORIA DE SUBVENCIONS PER ASSOCIACIONS I/O ENTITATS PER A L¿EXERCICI 2026,open,,,25500,LOCAL / SANT CUGAT SESGARRIGUES / AYUNTAMIENTO DE SANT CUGAT SESGARRIGUES,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900293,false
900302,local,ES707,SUBV.ASOC. JUVENILES/PRESTADORAS SERVICIOS 2026,open,,,80000,LOCAL / CABILDO INSULAR DE LA PALMA / EXCMO. CABILDO INSULAR DE LA PALMA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900302,false
900304,otros,,"RESOLUCIÓN de la Vicerrectora de Internacionalización, por la que publican las bases reguladoras y se convocan ayudas para la realización de un curso de verano de lengua y cultura alemanas en la Universidad de Leipzig: curso 2025/2026",open,2026-04-23,2026-05-08,18600,OTROS / UNIVERSIDAD DE GRANADA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900304,false
900306,local,ES532,Acuerdo de la Junta de Gobierno Local de 21 de abril de 2026 por el que se convocan subvenciones para la rehabilitación de fachadas,open,,,30000,LOCAL / FELANITX / AYUNTAMIENTO DE FELANITX,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900306,false
900310,otros,ES12,"Resolución de la Vicerrectora de Investigación de la Universidad de Oviedo para la contratación de personal investigador y técnico de apoyo, según artículo 23.bis de la Ley 14/2011 de la Ciencia, la Tecnología y la Innovación (Enero Extra 3 - 2026)",open,,,41466.78,OTROS / UNIVERSIDAD DE OVIEDO,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900310,false
900311,local,ES514,Bases que han de regir para la concesión de ayudas de carácter individual para la asistencia a los comedores escolares,open,,,1392000,LOCAL / CONSELL COMARCAL DE CONCA DE BARBERÀ / CONSELL COMARCAL DE LA CONCA DE BARBERÀ,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900311,false
900313,local,ES618,"Decreto de la Alcaldía n.º 2026/001193, de fecha de 1 de Abril, por el que se aprueba la convocatoria de subvenciones en régimen de concurrencia con destino a la realización de actividades deportivas federadas.",open,,,80000,LOCAL / CARMONA / AYUNTAMIENTO DE CARMONA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900313,false
900314,local,ES532,Acuerdo de la Junta de Gobierno Local de 21 de abril de 2026 por el que se convocan subvenciones para la restauración de inmuebles del centro de Felanitx,open,,,20000,LOCAL / FELANITX / AYUNTAMIENTO DE FELANITX,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900314,false
900317,estado,,"Resolución de 15 de abril de 2026, de la Dirección de la Agencia Española de Cooperación Internacional para el Desarrollo, por la que se convocan subvenciones para la realización de Acciones de Cooperación al Desarrollo en el ámbito de la innovación 2026",open,,,1000000,"ESTADO / MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN / AGENCIA ESTATAL AGENCIA ESPAÑOLA DE COOPERACIÓN INTERNACIONAL PARA EL DESARROLLO",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900317,false
900318,ccaa,ES130,"Subvenciones a favor de Municipios de la Comunidad Autónoma de Cantabria en riesgo de despoblamiento, destinadas a la promoción de la tauromaquia en el mundo rural, para el año 2026",open,,,41000,"AUTONOMICA / CANTABRIA / CONSEJERÍA PRESIDENCIA, JUSTICIA, SEGURIDAD Y SIMPLIFICACIÓN ADMINISTRATIVA",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900318,false
900330,ccaa,ES70,"ORDEN DEL CTELCCPT POR LA QUE SE ESTABLECEN LAS BASES REGULADORAS Y LA CONVOCATORIA DE SUBVENCIONES PARA EL FOMENTO DEL AUTOCONSUMO COMPARTIDO Y DLLO DE CDADES ENERGÉTICAS EN DIF. SECTORES EN EL MARCO DE LA ESTRAT.DE ENERGÍA SOST. (P2, L1) PRTR (C7 I2)",open,2023-01-11,,665441.69,AUTONOMICA / CANARIAS / CONSEJERÍA DE TRANSICIÓN ECOLÓGICA Y ENERGÍA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900330,true
900333,local,ES22,"Resolución nº 60, de 16 de abril, de la Alcaldesa del Ayuntamiento de Leoz de convocatoria para la concesión de ayudas económicas para estudios de euskera durante el curso 2025/2026.",open,,2026-10-15,500,LOCAL / LEOZ/LEOTZ / AYUNTAMIENTO DE LEOZ/LEOTZ,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900333,false
900348,local,ES618,"BASES REGULADORAS ESPECÍFICAS Y CONVOCATORIA DE LA LÍNEA DE SUBVENCIONES DEL SERVICIO DE DEPORTES DEL ÁREA DE CULTURA Y CIUDADANÍA, DESTINADAS A ENTIDADES SIN ÁNIMO DE LUCRO PARA PROMOVER LA IGUALDAD DE GÉNERO EN EL DEPORTE (EJERCICIO 2026)",open,,,70000,LOCAL / DIPUTACIÓN PROV. DE SEVILLA / DIPUTACIÓN PROVINCIAL DE SEVILLA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900348,false
900353,local,ES22,Convocatoria para concesión de ayudas económicas para estudios musicales durante el curso 2025/2026,open,,2026-10-15,500,LOCAL / LEOZ/LEOTZ / AYUNTAMIENTO DE LEOZ/LEOTZ,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900353,false
900354,local,ES424,CONVOCATORIA POR LA QUE SE REGULAN LAS TARJETAS MONEDERO BONO SOCIOECONÓMICOS PARA NECESIDADES BÁSICAS Y GARANTÍA SOCIAL INFANTIL. 2026,open,,,35000,LOCAL / GUADALAJARA / AYUNTAMIENTO DE GUADALAJARA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900354,false
900357,local,ES424,CONVOCATORIA de Subvención para la adecuación funcional básica y mejora de accesibilidad de viviendas y comunidades de propietarios. Año 2026,open,2026-01-01,2026-12-31,5000,LOCAL / TRILLO / AYUNTAMIENTO DE TRILLO,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900357,false
900359,local,ES616,Bases que han de regir la convocatoria pública de Subvenciones para financiar actividades de asociaciones y colectivos registrados en el Registro Municipal de Asociaciones de Arjonilla,open,,,52000,LOCAL / ARJONILLA / AYUNTAMIENTO DE ARJONILLA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900359,false
900364,otros,ES52,"Beca d 'iniciació a la investigació (Projecte «ESTUDIO DEL COMPORTAMIENTO ESTRUCTURAL DE HORMIGONES CON RESIDUOS PORCELÁNICOS FRENTE A TEMPERATURAS DE INCENDIO» – Codi 24I486 – Dirigit per: Marta Roig Flores, Dep. d'Enginyeria Mecànica i Co",open,,,3600,OTROS / UNIVERSIDAD JAUME I DE CASTELLÓN,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900364,false
900365,local,ES432,"RESOLUCIÓN DE LA PRESIDENCIA DE 21 DE ABRIL 2026, Nº 2026/59, APROBANDO BASES REGULADORAS DE AYUDAS PARA GARANTIZAR EL SERVICIO RESPIRO FAMILIAR A PERSONAS CUIDADORAS HABITUALES, NO PROFESIONALES, DE LA MANCOMUNIDAD DE MUNICIPIOS ZONA CENTRO-2026",open,,,0,LOCAL / MANCOMUNIDAD DE MUNICIPIOS ZONA CENTRO / MANCOMUNIDAD DE MUNICIPIOS  ZONA CENTRO,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900365,false
900366,local,ES120,Convocatoria de subvenciones a actividades culturales 2026,open,,,18000,LOCAL / VILLAVICIOSA / AYUNTAMIENTO DE VILLAVICIOSA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900366,false
900370,local,ES22,"Resolución número 58, de 16 de abril, de la Alcaldesa del Ayuntamiento de Leoz de convocatoria para la concesión de ayudas económicas para Transporte público y Bono-Taxi",open,,2026-12-15,500,LOCAL / LEOZ/LEOTZ / AYUNTAMIENTO DE LEOZ/LEOTZ,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900370,false
900373,ccaa,ES3,SUBV. ESFL  MANTTO SERVICIOS Y PROGRAMAS 2026 ATT.PERS.DIS  -- Línea 1,open,,,50000,"AUTONOMICA / COMUNIDAD DE MADRID / CONSEJERÍA DE FAMILIA, JUVENTUD Y ASUNTOS SOCIALES",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900373,false
900374,ccaa,ES3,SUBV. ESFL  MANTTO SERVICIOS Y PROGRAMAS 2026 ATT.PERS.DIS  -- Línea 2,open,,,62500,"AUTONOMICA / COMUNIDAD DE MADRID / CONSEJERÍA DE FAMILIA, JUVENTUD Y ASUNTOS SOCIALES",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900374,false
900375,ccaa,ES3,SUBV. ESFL  MANTTO SERVICIOS Y PROGRAMAS 2026 ATT.PERS.DIS  -- Línea 3,open,,,400000,"AUTONOMICA / COMUNIDAD DE MADRID / CONSEJERÍA DE FAMILIA, JUVENTUD Y ASUNTOS SOCIALES",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900375,false
900376,ccaa,ES3,SUBV. ESFL  MANTTO SERVICIOS Y PROGRAMAS 2026 ATT.PERS.DIS  -- Línea 4,open,,,1637500,"AUTONOMICA / COMUNIDAD DE MADRID / CONSEJERÍA DE FAMILIA, JUVENTUD Y ASUNTOS SOCIALES",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900376,false
900380,local,ES22,Convocatoria para concesión de ayudas económicas para la compra de abono de piscinas de verano 2026,open,,2026-10-15,1000,LOCAL / LEOZ/LEOTZ / AYUNTAMIENTO DE LEOZ/LEOTZ,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900380,false
900382,ccaa,ES230,CAR Renovación del parque automovilístico,open,,,1000000,AUTONOMICA / LA RIOJA / AGENCIA DE DESARROLLO ECONÓMICO DE LA RIOJA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900382,false
900384,local,ES514,"CONVOCATORIA DE CONCESSIÓN DE SUBVENCIONES A ENTIDADES, PARTICULARES, ASOCIACIONES Y/O COLECTIVOS SIN ÁNIMO DE LUCRO DE L’ESPLUGA DE FRANCOLÍ, AÑO 2024",open,,,20500,"LOCAL / ESPLUGA DE FRANCOLÍ, L' / AYUNTAMIENTO DE ESPLUGA DE FRANCOLÍ, L'",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900384,false
900385,estado,,"Resolución de la Presidencia del Consejo Superior de Deportes, por la que se convocan ayudas a Comunidades Autónomas, dentro del programa Team España Centros, para programas e inversiones en equipamientos deportivos en centros de Tecnificación Deportiva",open,2026-04-24,2026-05-15,2951218.23,"ESTADO / MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES / CONSEJO SUPERIOR DE DEPORTES",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900385,false
900387,local,ES521,"Acuerdo Junta Gobierno 20 abril 2026, se aprueba Convocatoria de subvenciones a favor Aytos. y ELM provincia de Alicante, para realizar diversas actuaciones en caminos de titularidad municipal a ejecutar por los Ayuntamientos. Año 2026. LÍNEAS A, B y C.",open,,,3285000,LOCAL / DIPUTACIÓN PROV. DE ALICANTE / DIPUTACIÓN PROVINCIAL DE ALACANT/ALICANTE,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900387,false
900392,local,ES120,Extracto de la Resolución de Alcaldía de fecha 21 de abril de 2026 de convocatoria de “subvenciones en especie” para fomento de festejos populares en los pueblos del concejo de Grandas de Salime ejercicio 2026,open,2026-04-21,2026-09-14,21000,LOCAL / GRANDAS DE SALIME / AYUNTAMIENTO DE GRANDAS DE SALIME,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900392,false
900394,local,ES424,CONVOCATORIA PARA LA CONCESIÓN DE BECAS PARA LA REALIZACIÓN DE ESTUDIOS REGLADOS DURANTE EL CURSO 2025/2026,open,2026-07-01,2026-09-30,50000,LOCAL / TRILLO / AYUNTAMIENTO DE TRILLO,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900394,false
900395,local,ES413,SUBV. ADQUISICIÓNDE EQUIPOS DE CLORO Y PH,open,,,100000,LOCAL / DIPUTACIÓN PROV. DE LEÓN / DIPUTACIÓN PROVINCIAL DE LEÓN,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900395,false
900397,local,ES120,Convocatoria de Subvenciones a Fiestas de Interés Turístico,open,,,24000,LOCAL / VILLAVICIOSA / AYUNTAMIENTO DE VILLAVICIOSA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900397,false
900398,local,ES300,"Decreto de 17 de abril de 2026 del Concejal Presidente del Distrito de Moratalaz, por el que se aprueba las bases reguladoras del XXIV Certamen de Teatro Clásico de Moratalaz 2026",open,,,4500,LOCAL / MADRID / DISTRITO DE MORATALAZ,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900398,false
900400,local,ES617,CONVOCATORIA ESPECÍFICA DE SUBVENCIONES EN RÉGIMEN DE CONCURRENCIA COMPETITIVA DEL ÁREA DE JUVENTUD PARA EL ACCESO AL PROGRAMA  “MALAGA IDIOMA JOVEN” AÑO 2026,open,,,24960,LOCAL / MÁLAGA / AYUNTAMIENTO DE MÁLAGA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900400,false
900401,ccaa,ES42,"Orden de 15/04/2026, de la Consejería de Fomento, por la que se establecen las bases reguladoras y se efectúa la convocatoria de las ayudas al alquiler de vivienda en Castilla-La Mancha. 2026",open,,2026-06-15,5000000,AUTONOMICA / CASTILLA-LA MANCHA / DIRECCIÓN GENERAL DE VIVIENDA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900401,false
900405,otros,ES616,Convocatoria de ayudas económicas destinadas al fomento del empleo Ayudas a la contratación. Anualidad 2026. TALENTO 45+,open,,,10000,OTROS / CÁMARA DE COMERCIO DE LINARES,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900405,false
900416,local,ES617,“CONVOCATORIA PÚBLICA DE SUBVENCIONES DIRIGIDA A LAS COFRADÍAS Y HERMANDADES PERTENECIENTES A LA AGRUPACIÓN DE COFRADÍAS DE MÁLAGA Y QUE HAN PROCESIONADO EN LA SEMANA SANTA DE MÁLAGA AÑO 2026,open,,,90000,LOCAL / MÁLAGA / AYUNTAMIENTO DE MÁLAGA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900416,false
900423,local,ES414,SUBVENCIONES MEDIANTE CONCURRENCIA COMPETITIVA A AYUNTAMIENTOS DE ESTA PROVINCIA PARA LA ADQUISICIÓN MAQUINARIA MUNICIPAL INVENTARIABLE,open,,2026-05-25,500000,LOCAL / DIPUTACIÓN PROV. DE PALENCIA / DIPUTACIÓN PROVINCIAL DE PALENCIA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900423,false
900428,ccaa,ES3,SGBA - AYUDAS A AYTOS. ACTIVIDADES EXTRAESCOLARES 26/27,open,2026-04-29,2026-05-21,4800000,"AUTONOMICA / COMUNIDAD DE MADRID / CONSEJERÍA DE EDUCACIÓN, CIENCIA Y UNIVERSIDADES",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900428,false
900434,ccaa,ES62,SUBVENCIONES DESTINADAS A AGRUPACIONES DE DEFENSA SANITARIA GANADERAS DE LA REGIÓN DE MURCIA PARA EL EJERCICIO 2026,open,,,1000000,"AUTONOMICA / REGIÓN DE MURCIA / CONSEJERÍA DE AGUA, AGRICULTURA, GANADERÍA Y PESCA",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900434,false
900437,local,ES22,"SUBVENCIONES PARA EL ARREGLO, MANTENIMIENTO Y RECUPERACION DE CAMINOS DE TITULARIDAD CONCEJIL",open,,,10000,LOCAL / BERRIOPLANO/BERRIOBEITI / AYUNTAMIENTO DE BERRIOPLANO,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900437,false
900438,local,ES120,Convocatoria de Subvenciones a Asociaciones de Vecinos,open,,,12000,LOCAL / VILLAVICIOSA / AYUNTAMIENTO DE VILLAVICIOSA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900438,false
900440,local,ES112,"CONCESIÓN DE SUBVENCIONES A ENTIDADES ASOCIATIVAS, AGRUPACIONES Y ASOCIACIONES DE VECINOS PARA LA REALIZACIÓN DE OBRAS Y ESTABLECIMIENTO, AMPLIACIÓN Y AVANCE DE SERVICIOS DE INTERÉS VECINAL. EJERCICIO 2026.",open,,,18250,LOCAL / CASTROVERDE / AYUNTAMIENTO DE CASTROVERDE,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900440,false
900445,local,ES522,XLII Certamen de Pintura Ciudad de Benicarló,open,,2026-07-03,3000,LOCAL / BENICARLÓ / AYUNTAMIENTO DE BENICARLÓ,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900445,false
900449,local,ES414,SUBVENCIONES MEDIANTE CONCURRENCIA COMPETITIVA A AYUNTAMIENTOS Y  MANCOMUNIDADES DE ESTA PROVINCIA DESTINADAS A LA REALIZACIÓN DE INVERSIONES EN INFRAESTRUCTURAS Y EQUIPAMIENTO DE GESTIÓN DE RESIDUOS DE COMPETENCIA LOCAL EN LA PROVINCIA DE PALENCIA,open,,,175000,LOCAL / DIPUTACIÓN PROV. DE PALENCIA / DIPUTACIÓN PROVINCIAL DE PALENCIA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900449,false
900450,local,ES43,"BASES DE LA CONVOCATORIA QUE REGULA LA CONCESIÓN DE SUBVENCIONES PARA ACTIVIDADES SOCIALES, CULTURALES, DEPORTIVAS Y JUVENILES PARA EL AÑO 2026 ,DESTINADAS A ENTIDADES DE CARÁCTER NO LUCRATIVO",open,,,15000,LOCAL / CASTUERA / AYUNTAMIENTO DE CASTUERA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900450,false
900451,ccaa,ES22,"Ayudas al sector ganadero para el mantenimiento de libros genealógicos y la conservación de recursos genéticos ganaderos de razas autóctonas de Navarra, para el año 2026.",open,,,489600,AUTONOMICA / COMUNIDAD FORAL DE NAVARRA / DEPARTAMENTO DE DESARROLLO RURAL Y MEDIO AMBIENTE,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900451,false
900453,local,ES421,CONVOCATORIA SUBVENCIONES AYUNTAMIENTOS Y EELL MENORES DE LA PROVINCIA DE ALBACETE CON POBLACIÓN INFERIOR A LOS 5.000 HABITANTES CON GESTIÓN DIRECTA DEL SERVICIO MUNICIPAL DEL AGUA PARA REALIZAR ANALÍTICAS DEL AGUA POTABLE DURANTE EL AÑO 2026,open,2026-04-28,2026-06-10,300000,LOCAL / DIPUTACIÓN PROV. DE ALBACETE / DIPUTACIÓN PROVINCIAL DE ALBACETE,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900453,false
900454,local,ES22,"SUBVENCIONES PARA CONCEJOS PERTENECIENTES AL MUNICIPIO DE BERRIOPLANO, CON FINES DE MANTENIMIENTO Y EXPLOTACIÓN DEL PATRIMONIO FORESTAL Y LA CONSERVACION MEDIOAMBIENTAL",open,,,7000,LOCAL / BERRIOPLANO/BERRIOBEITI / AYUNTAMIENTO DE BERRIOPLANO,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900454,false
900456,local,ES616,"SUBVENCIONES EN MATERIA DE INVERSION, MODERNIZACION E INNOVACION TECNOLOGICA DE LAS PYMES Y AUTONOMOS DEL MUNICIPIO DE ALCAUDETE 2026",open,2026-04-23,2026-05-23,90000,LOCAL / ALCAUDETE / AYUNTAMIENTO DE ALCAUDETE,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900456,false
900457,local,ES419,CONVOCATORIA SUBVENCIONES VIVIENDA JOVEN 2026,open,2026-04-28,2026-05-19,130000,LOCAL / DIPUTACIÓN PROV. DE ZAMORA / DIPUTACIÓN PROVINCIAL DE ZAMORA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900457,false
900458,local,ES12,"Programa de recualificación para la reconversión profesional mediante la colaboración público-privada, 4ª Edición (2026/2027)",open,2026-04-29,2026-05-20,1700000,LOCAL / GIJÓN / AYUNTAMIENTO DE GIJÓN,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900458,false
900460,otros,ES11,"Resolución rectoral por la que se publica la convocatoria del programa becas ""Santander Excelencia 360º "" en la Universidad de Vigo en el curso 2025/2026",open,2026-04-22,2026-05-07,12000,OTROS / UNIVERSIDAD DE VIGO,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900460,false
900462,ccaa,ES22,Ayudas complementarias a la movilidad internacional del alumnado de enseñanzas artísticas superiores. Curso 2025-2026,open,2026-04-21,2026-11-30,6000,AUTONOMICA / COMUNIDAD FORAL DE NAVARRA / DEPARTAMENTO DE EDUCACION,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900462,false
900463,local,ES112,CONCESIÓN DE SUBVENCIONES PARA ACTIVIDADES CULTURALES Y DEPORTIVAS EJERCICIO 2026.,open,,,15900,LOCAL / CASTROVERDE / AYUNTAMIENTO DE CASTROVERDE,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900463,false
900465,ccaa,ES13,"Orden IND/18/2026, de 17 de abril, por la que se aprueba la convocatoria de una beca de formación práctica dirigida a postgraduados en la Dirección General de Comercio y Consumo.",open,,,10338.07,"AUTONOMICA / CANTABRIA / CONSEJERÍA DE INDUSTRIA, EMPLEO, INNOVACIÓN Y COMERCIO",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900465,false
900468,local,ES511,"CONVOCATORIA CONCESIÓN SUBVENCIONES RÉGIMEN CONCURRENCIA COMPETITIVA EN EL MARCO DE LAS BASES REGULADORAS ESPECÍFICAS PARA EL OTORGAMIENTO DE SUBVENCIONES A ENTIDADES CULTURALES,DEPORTIVAS Y FESTIVAS SIN ÁNIMO DE LUCRO DE ELS HOSTALETS DE PIEROLA AÑO 2026",open,,,91000,"LOCAL / HOSTALETS DE PIEROLA, ELS / AYUNTAMIENTO DE HOSTALETS DE PIEROLA, ELS",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900468,false
900469,otros,ES3,Resolución de 21 de abril de la Universidad Complutense de Madrid por la que se convocan los Premios por Excelencia Docente correspondientes a la convocatoria 2024-25,open,,,24800,OTROS / UNIVERSIDAD COMPLUTENSE DE MADRID,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900469,false
900476,ccaa,ES62,Unidades de Apoyo a la Actividad Profesional en el marco de los Servicios de Ajuste Personal y Social de los Centros Especiales de Empleo 2026.,open,,,550000,AUTONOMICA / REGIÓN DE MURCIA / SERVICIO REGIONAL DE EMPLEO Y FORMACIÓN (SEF),https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900476,false
900483,local,ES111,XIII Premio Concepción Arenal a proyectos educativos por la igualdad de género. (PREM-CA / 2026),open,,2026-05-28,15000,"LOCAL / DIPUTACIÓN PROV. DE A CORUÑA / DIPUTACIÓN PROVINCIAL DE CORUÑA, A",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900483,false
900486,local,ES111,CONVOCATORIA BONOS AMARIBEIRA 2026,open,2026-05-14,2026-06-07,100000,LOCAL / RIBEIRA / AYUNTAMIENTO DE RIBEIRA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900486,false
900489,local,ES22,"Resolución número 62, de 16 de abril, de la Alcaldesa del Ayuntamiento de Leoz de convocatoria para la concesión de ayudas económicas para abono de la matrícula en las instalaciones del Polideportivo de Tafalla 2026.",open,,2026-12-15,100,LOCAL / LEOZ/LEOTZ / AYUNTAMIENTO DE LEOZ/LEOTZ,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900489,false
900495,local,,XV Concurso de fotografía por el Día Internacional de las Mujeres,open,,,750,"LOCAL / GROVE, O / AYUNTAMIENTO DE GROVE, O",https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900495,false
900501,local,ES616,SUBVENCIONES AYUNTAMIENTOS PARA REALIZACIÓN EVENTOS ESPECIAL INTERÉS CULTURAL,open,,,220000,LOCAL / DIPUTACIÓN PROV. DE JAÉN / DIPUTACIÓN PROVINCIAL DE JAÉN,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900501,false
900502,local,ES522,Concurso del cartel anunciador de la Fira d'Onda,open,,2026-08-17,700,LOCAL / ONDA / AYUNTAMIENTO DE ONDA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900502,false
900504,ccaa,ES230,TI4 Digitalización e Industria (Reg.Minimis 2023/2831),open,,2026-12-11,980000,AUTONOMICA / LA RIOJA / AGENCIA DE DESARROLLO ECONÓMICO DE LA RIOJA,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatoria/900504,false
